,Unnamed: 0,t,m,j,u,Price
3415,3415,2019,kolda,Baby milk and cereals,Paquet,900.0
3416,3416,2019,kolda,Baby milk and cereals,Sachet,500.0
3417,3417,2019,kolda,Baby milk and cereals,Tablespoon,500.0
3418,3418,2019,kolda,Fresh milk,Boite De Tomate/Pot,
3419,3419,2019,kolda,Fresh milk,Bouteille de 1 Litre,
3420,3420,2019,kolda,Fresh milk,"Bouteille de 1,5 L",
3421,3421,2019,kolda,Fresh milk,Cup/Goblet,
3422,3422,2019,kolda,Fresh milk,Demi Litre,
3423,3423,2019,kolda,Fresh milk,Litre,300.0
3424,3424,2019,kolda,Fresh milk,Quart De Litre,
3425,3425,2019,kolda,Fresh milk,Sachet,250.0
3426,3426,2019,kolda,Fresh milk,Seau,
3427,3427,2019,kolda,Mango,Kg,400.0
3428,3428,2019,kolda,Mango,Sachet,
3429,3429,2019,kolda,Mango,Seau,750.0
3430,3430,2019,kolda,Mango,Unit,50.0
3431,3431,2019,kolda,Cassava,Kg,600.0
3432,3432,2019,kolda,Cassava,Morceau,50.0
3433,3433,2019,kolda,Cassava,Tas,200.0
3434,3434,2019,kolda,Cassava,Unit,75.0
3435,3435,2019,kolda,Mayonnaise,Pot,1000.0
3436,3436,2019,kolda,Mayonnaise,Sachet,50.0
3437,3437,2019,kolda,Mayonnaise,Seau,
3438,3438,2019,kolda,Mayonnaise,Tablespoon,1000.0
3439,3439,2019,kolda,Mayonnaise,Teaspoon,950.0
3440,3440,2019,kolda,Maize (grain),Boite De Tomate/Pot,250.0
3441,3441,2019,kolda,Maize (grain),Kg,250.0
3442,3442,2019,kolda,Corn on the cob,Tas,
3443,3443,2019,kolda,Corn on the cob,Unit,
3444,3444,2019,kolda,Honey,Boite De Tomate/Pot,
3445,3445,2019,kolda,Honey,Bouteille de 50 cl,
3446,3446,2019,kolda,Honey,Bouteilles,
3447,3447,2019,kolda,Honey,Litre,900.0
3448,3448,2019,kolda,Honey,Sachet,
3449,3449,2019,kolda,Honey,Tablespoon,2000.0
3450,3450,2019,kolda,Millet,Boite De Tomate/Pot,295.8333333
3451,3451,2019,kolda,Millet,Kg,300.0
3452,3452,2019,kolda,Millet,Sachet,
3453,3453,2019,kolda,Dried cowpeas/beans,Boite De Tomate/Pot,
3454,3454,2019,kolda,Dried cowpeas/beans,Boîte,
3455,3455,2019,kolda,Dried cowpeas/beans,Cup/Goblet,800.0
3456,3456,2019,kolda,Dried cowpeas/beans,Kg,600.0
3457,3457,2019,kolda,Dried cowpeas/beans,Sachet,100.0
3458,3458,2019,kolda,Dried cowpeas/beans,Teacup,
3459,3459,2019,kolda,Cashew nuts,Sachet,500.0
3460,3460,2019,kolda,Coconut,Tranche,
3461,3461,2019,kolda,Coconut,Unit,
3462,3462,2019,kolda,Kola nuts,Cornet,
3463,3463,2019,kolda,Kola nuts,Kg,
3464,3464,2019,kolda,Kola nuts,Sachet,100.0
3465,3465,2019,kolda,Kola nuts,Tas,
3466,3466,2019,kolda,Kola nuts,Unit,50.0
3467,3467,2019,kolda,Eggs,Demi Tablette,2500.0
3468,3468,2019,kolda,Eggs,Sachet,
3469,3469,2019,kolda,Eggs,Tablette (30),2500.0
3470,3470,2019,kolda,Eggs,Tas,150.0
3471,3471,2019,kolda,Eggs,Unit,100.0
3472,3472,2019,kolda,Fresh onion,Filet (1 Kg),
3473,3473,2019,kolda,Fresh onion,Kg,500.0
3474,3474,2019,kolda,Fresh onion,Morceau,
3475,3475,2019,kolda,Fresh onion,Sachet,
3476,3476,2019,kolda,Fresh onion,Tas,100.0
3477,3477,2019,kolda,Fresh onion,Unit,50.0
3478,3478,2019,kolda,Orange,Sachet,500.0
3479,3479,2019,kolda,Orange,Tas,200.0
3480,3480,2019,kolda,Orange,Unit,66.66666667
3481,3481,2019,kolda,Modern bread,Demi-Miche,100.0
3482,3482,2019,kolda,Modern bread,Miche,175.0
3483,3483,2019,kolda,Traditional bread,Demi-Miche,100.0
3484,3484,2019,kolda,Traditional bread,Miche,100.0
3485,3485,2019,kolda,Traditional bread,Tiers de Miche,
3486,3486,2019,kolda,"Watermelon, melon",Tranche,
3487,3487,2019,kolda,"Watermelon, melon",Unit,
3488,3488,2019,kolda,Sweet potato,Kg,450.0
3489,3489,2019,kolda,Sweet potato,Morceau,50.0
3490,3490,2019,kolda,Sweet potato,Seau,
3491,3491,2019,kolda,Sweet potato,Tas,100.0
3492,3492,2019,kolda,Sweet potato,Unit,62.5
3493,3493,2019,kolda,Dried peas,Kg,650.0
3494,3494,2019,kolda,Dried peas,Sachet,200.0
3495,3495,2019,kolda,Canned peas,Boite De Tomate/Pot,
3496,3496,2019,kolda,Canned peas,Boîte,200.0
3497,3497,2019,kolda,Canned peas,Sachet,
3498,3498,2019,kolda,Chili pepper,Boite De Tomate/Pot,100.0
3499,3499,2019,kolda,Chili pepper,Boîte,
3500,3500,2019,kolda,Chili pepper,Kg,2800.0
3501,3501,2019,kolda,Chili pepper,Sachet,25.0
3502,3502,2019,kolda,Chili pepper,Tas,50.0
3503,3503,2019,kolda,Chili pepper,Unit,50.0
3504,3504,2019,kolda,"Fresh fish (thiof/seudd, barracuda)",Kg,3250.0
3505,3505,2019,kolda,"Fresh fish (thiof/seudd, barracuda)",Tas,
3506,3506,2019,kolda,Fresh fish (wass),Kg,1000.0
3507,3507,2019,kolda,Fresh fish (wass),Tas,500.0
3508,3508,2019,kolda,Fresh fish (wass),Unit,1666.666667
3509,3509,2019,kolda,Fresh sardine (yaboy or obo),Kg,500.0
3510,3510,2019,kolda,Fresh sardine (yaboy or obo),Tas,500.0
3511,3511,2019,kolda,Fresh sardine (yaboy or obo),Unit,114.2857143
3512,3512,2019,kolda,Smoked sardine (kétiakh),Cornet,
3513,3513,2019,kolda,Smoked sardine (kétiakh),Kg,600.0
3514,3514,2019,kolda,Smoked sardine (kétiakh),Sachet,100.0
3515,3515,2019,kolda,Smoked sardine (kétiakh),Tas,100.0
3516,3516,2019,kolda,Smoked sardine (kétiakh),Unit,100.0
3517,3517,2019,kolda,"Dried fish (tambadiang, kong, etc.)",Kg,1000.0
3518,3518,2019,kolda,"Dried fish (tambadiang, kong, etc.)",Morceau,50.0
3519,3519,2019,kolda,"Dried fish (tambadiang, kong, etc.)",Tas,500.0
3520,3520,2019,kolda,"Dried fish (tambadiang, kong, etc.)",Unit,100.0
3521,3521,2019,kolda,Fresh bell pepper,Tas,62.5
3522,3522,2019,kolda,Fresh bell pepper,Tranche,50.0
3523,3523,2019,kolda,Fresh bell pepper,Unit,50.0
3524,3524,2019,kolda,Potato,Kg,600.0
3525,3525,2019,kolda,Potato,Tas,100.0
3526,3526,2019,kolda,Potato,Unit,100.0
3527,3527,2019,kolda,Live chicken,Unit,3500.0
3528,3528,2019,kolda,Peanut paste,Kg,700.0
3529,3529,2019,kolda,Peanut paste,Sachet,175.0
3530,3530,2019,kolda,Peanut paste,Tablespoon,5050.0
3531,3531,2019,kolda,Pasta,Kg,800.0
3532,3532,2019,kolda,Pasta,Paquet,250.0
3533,3533,2019,kolda,Pasta,Sachet,150.0
3534,3534,2019,kolda,Imported broken rice,Boite De Tomate/Pot,14000.0
3535,3535,2019,kolda,Imported broken rice,Kg,300.0
3536,3536,2019,kolda,Imported whole rice,Boite De Tomate/Pot,14500.0
3537,3537,2019,kolda,Imported whole rice,Kg,300.0
3538,3538,2019,kolda,Local broken rice,Boite De Tomate/Pot,300.0
3539,3539,2019,kolda,Local broken rice,Kg,13500.0
3540,3540,2019,kolda,Local whole rice,Boite De Tomate/Pot,4450.0
3541,3541,2019,kolda,Local whole rice,Kg,300.0
3542,3542,2019,kolda,Lettuce/salad greens,Tas,200.0
3543,3543,2019,kolda,Lettuce/salad greens,Unit,200.0
3544,3544,2019,kolda,Salt,Boite De Tomate/Pot,550.0
3545,3545,2019,kolda,Salt,Boîte,
3546,3546,2019,kolda,Salt,Kg,50.0
3547,3547,2019,kolda,Salt,Sac,
3548,3548,2019,kolda,Salt,Sac (25 Kg),
3549,3549,2019,kolda,Salt,Sachet,50.0
3550,3550,2019,kolda,Salt,Tablespoon,400.0
3551,3551,2019,kolda,Sorghum,Boite De Tomate/Pot,
3552,3552,2019,kolda,Sorghum,Kg,
3553,3553,2019,kolda,Soumbala (fermented locust beans),Boite De Tomate/Pot,250.0
3554,3554,2019,kolda,Soumbala (fermented locust beans),Boule (Dankk),25.0
3555,3555,2019,kolda,Soumbala (fermented locust beans),Kg,
3556,3556,2019,kolda,Soumbala (fermented locust beans),Sachet,25.0
3557,3557,2019,kolda,Soumbala (fermented locust beans),Tas,
3558,3558,2019,kolda,Sugar (powdered or lumps),Kg,600.0
3559,3559,2019,kolda,Sugar (powdered or lumps),Sachet,100.0
3560,3560,2019,kolda,Sugar (powdered or lumps),Teacup,50.0
3561,3561,2019,kolda,Sugar (powdered or lumps),Unit,
3562,3562,2019,kolda,"Taro (diabéré), macabo",Unit,50.0
3563,3563,2019,kolda,Tea,Paquet,100.0
3564,3564,2019,kolda,Tea,Sachet,100.0
3565,3565,2019,kolda,Fresh tomato,Boite De Tomate/Pot,100.0
3566,3566,2019,kolda,Fresh tomato,Bol,100.0
3567,3567,2019,kolda,Fresh tomato,Kg,
3568,3568,2019,kolda,Fresh tomato,Morceau,
3569,3569,2019,kolda,Fresh tomato,Sachet,75.0
3570,3570,2019,kolda,Fresh tomato,Tas,50.0
3571,3571,2019,kolda,Fresh tomato,Unit,100.0
3572,3572,2019,kolda,Dried tomato,Boite De Tomate/Pot,
3573,3573,2019,kolda,Beef,Kg,2000.0
3574,3574,2019,kolda,Beef,Tas,
3575,3575,2019,kolda,Goat meat,Kg,2000.0
3576,3576,2019,kolda,Goat meat,Unit,
3577,3577,2019,kolda,Mutton,Kg,2000.0
3578,3578,2019,kolda,Mutton,Tas,500.0
3579,3579,2019,kolda,Mutton,Unit,
3580,3580,2019,kolda,Pork,Kg,18000.0
3581,3581,2019,kolda,Chicken meat,Kg,3000.0
3582,3582,2019,kolda,Chicken meat,Sachet,
3583,3583,2019,kolda,Chicken meat,Unit,3000.0
3584,3584,2019,kolda,Vinegar/mustard,Bouteille de 25cl,150.0
3585,3585,2019,kolda,Vinegar/mustard,Bouteilles,250.0
3586,3586,2019,kolda,Vinegar/mustard,Litre,
3587,3587,2019,kolda,Vinegar/mustard,Pot,275.0
3588,3588,2019,kolda,Vinegar/mustard,Sachet,25.0
3589,3589,2019,kolda,Vinegar/mustard,Tablespoon,500.0
3590,3590,2019,kolda,Vinegar/mustard,Teacup,50.0
3591,3591,2019,louga,"Offal and tripe (liver, kidney, etc.)",Kg,1750.0
3592,3592,2019,louga,"Offal and tripe (liver, kidney, etc.)",Lakhass,125.0
3593,3593,2019,louga,"Offal and tripe (liver, kidney, etc.)",Tas,
3594,3594,2019,louga,Garlic,Kg,1000.0
3595,3595,2019,louga,Garlic,Sachet,50.0
3596,3596,2019,louga,Garlic,Tas,50.0
3597,3597,2019,louga,Garlic,Tranche,37.5
3598,3598,2019,louga,Garlic,Unit,50.0
3599,3599,2019,louga,Pineapple,Boite De Tomate/Pot,1000.0
3600,3600,2019,louga,Pineapple,Unit,1000.0
3601,3601,2019,louga,Roasted peanuts,Boite De Tomate/Pot,
3602,3602,2019,louga,Roasted peanuts,Cornet,25.0
3603,3603,2019,louga,Roasted peanuts,Kg,
3604,3604,2019,louga,Roasted peanuts,Sachet,25.0
3605,3605,2019,louga,Roasted peanuts,Verre,
3606,3606,2019,louga,Shelled or pounded peanuts (noflaye),Boite De Tomate/Pot,
3607,3607,2019,louga,Shelled or pounded peanuts (noflaye),Boîte,
3608,3608,2019,louga,Shelled or pounded peanuts (noflaye),Cup/Goblet,
3609,3609,2019,louga,Shelled or pounded peanuts (noflaye),Kg,550.0
3610,3610,2019,louga,Shelled or pounded peanuts (noflaye),Louche Traditionnelle,
3611,3611,2019,louga,Shelled or pounded peanuts (noflaye),Sachet,100.0
3612,3612,2019,louga,Shelled or pounded peanuts (noflaye),Teacup,387.5
3613,3613,2019,louga,Fresh peanuts (in shells),Boite De Tomate/Pot,
3614,3614,2019,louga,Fresh peanuts (in shells),Kg,
3615,3615,2019,louga,Fresh peanuts (in shells),Sachet,
3616,3616,2019,louga,Fresh peanuts (in shells),Teacup,
3617,3617,2019,louga,Dried peanuts (in shells),Boite De Tomate/Pot,350.0
3618,3618,2019,louga,Dried peanuts (in shells),Kg,
3619,3619,2019,louga,Dried peanuts (in shells),Sachet,
3620,3620,2019,louga,Dried peanuts (in shells),Teacup,600.0
3621,3621,2019,louga,Dried peanuts (in shells),Verre,
3622,3622,2019,louga,"Seasoning/flavoring (Maggi, Jumbo, etc.)",Bouteilles,
3623,3623,2019,louga,"Seasoning/flavoring (Maggi, Jumbo, etc.)",Sachet,50.0
3624,3624,2019,louga,"Eggplant, squash/zucchini",Kg,300.0
3625,3625,2019,louga,"Eggplant, squash/zucchini",Morceau,79.16666667
3626,3626,2019,louga,"Eggplant, squash/zucchini",Tas,100.0
3627,3627,2019,louga,"Eggplant, squash/zucchini",Tranche,50.0
3628,3628,2019,louga,"Eggplant, squash/zucchini",Unit,100.0
3629,3629,2019,louga,Other fresh vegetables n.e.c. (including white hibiscus flowers),Boite De Tomate/Pot,450.0
3630,3630,2019,louga,Other fresh vegetables n.e.c. (including white hibiscus flowers),Bol,
3631,3631,2019,louga,Other fresh vegetables n.e.c. (including white hibiscus flowers),Morceau,
3632,3632,2019,louga,Other fresh vegetables n.e.c. (including white hibiscus flowers),Sachet,
3633,3633,2019,louga,Other fresh vegetables n.e.c. (including white hibiscus flowers),Tas,25.0
3634,3634,2019,louga,Other citrus fruits,Kg,1100.0
3635,3635,2019,louga,Other citrus fruits,Sachet,
3636,3636,2019,louga,Other citrus fruits,Unit,45.45454545
3637,3637,2019,louga,"Other condiments (pepper, etc.)",Kg,3500.0
3638,3638,2019,louga,"Other condiments (pepper, etc.)",Paquet,
3639,3639,2019,louga,"Other condiments (pepper, etc.)",Sachet,50.0
3640,3640,2019,louga,"Other condiments (pepper, etc.)",Tablespoon,100.0
3641,3641,2019,louga,"Other condiments (pepper, etc.)",Tas,
3642,3642,2019,louga,Other cereals,Boite De Tomate/Pot,
3643,3643,2019,louga,Other cereals,Kg,
3644,3644,2019,louga,Other cereals,Paquet,
3645,3645,2019,louga,Other cereals,Sachet,225.0
3646,3646,2019,louga,Other cereal flours,Paquet,
3647,3647,2019,louga,"Other fruits (apples, grapes, etc.)",Kg,900.0
3648,3648,2019,louga,"Other fruits (apples, grapes, etc.)",Sachet,
3649,3649,2019,louga,"Other fruits (apples, grapes, etc.)",Unit,200.0
3650,3650,2019,louga,Other dried vegetables n.e.c.,Sachet,
3651,3651,2019,louga,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Kg,2000.0
3652,3652,2019,louga,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Morceau,750.0
3653,3653,2019,louga,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Tas,500.0
3654,3654,2019,louga,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Unit,725.0
3655,3655,2019,louga,"Other smoked fish (smoked kong, smoked yaboy/obo)",Kg,1200.0
3656,3656,2019,louga,"Other smoked fish (smoked kong, smoked yaboy/obo)",Tas,200.0
3657,3657,2019,louga,"Other smoked fish (smoked kong, smoked yaboy/obo)",Unit,100.0
3658,3658,2019,louga,Other food products,Boule (Dankk),
3659,3659,2019,louga,Other food products,Sachet,
3660,3660,2019,louga,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Litre,100.0
3661,3661,2019,louga,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Pot,
3662,3662,2019,louga,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Sachet,100.0
3663,3663,2019,louga,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Teacup,250.0
3664,3664,2019,louga,Other tubers n.e.c.,Kg,
3665,3665,2019,louga,Other tubers n.e.c.,Morceau,
3666,3666,2019,louga,Other tubers n.e.c.,Tas,
3667,3667,2019,louga,Other tubers n.e.c.,Unit,
3668,3668,2019,louga,Sweet banana,Kg,800.0
3669,3669,2019,louga,Sweet banana,Régime,300.0
3670,3670,2019,louga,Sweet banana,Tas,350.0
3671,3671,2019,louga,Sweet banana,Unit,50.0
3672,3672,2019,louga,"Fritters, flatbreads",Kg,50.0
3673,3673,2019,louga,"Fritters, flatbreads",Sachet,100.0
3674,3674,2019,louga,"Fritters, flatbreads",Unit,25.0
3675,3675,2019,louga,Butter,Demi Tablette,550.0
3676,3676,2019,louga,Butter,Kg,
3677,3677,2019,louga,Butter,Morceau,50.0
3678,3678,2019,louga,Butter,Pot,800.0
3679,3679,2019,louga,Butter,Sachet,50.0
3680,3680,2019,louga,Butter,Seau,950.0
3681,3681,2019,louga,Butter,Tablespoon,50.0
3682,3682,2019,louga,Butter,Tablette,600.0
3683,3683,2019,louga,Butter,Teaspoon,750.0
3684,3684,2019,louga,Shea butter,Boule (Dankk),100.0
3685,3685,2019,louga,Shea butter,Morceau,75.0
3686,3686,2019,louga,Shea butter,Tablespoon,50.0
3687,3687,2019,louga,Cookies/biscuits,Paquet,50.0
3688,3688,2019,louga,Cookies/biscuits,Sachet,50.0
3689,3689,2019,louga,Industrial beers,Canette,
3690,3690,2019,louga,"Soft drinks (Coke, etc.)","Bouteille de 1,5 L",700.0
3691,3691,2019,louga,"Soft drinks (Coke, etc.)",Bouteille de 1L,825.0
3692,3692,2019,louga,"Soft drinks (Coke, etc.)",Bouteille de 50 cl,350.0
3693,3693,2019,louga,"Soft drinks (Coke, etc.)",Canette,300.0
3694,3694,2019,louga,Coffee,Boîte,1500.0
3695,3695,2019,louga,Coffee,Kg,1500.0
3696,3696,2019,louga,Coffee,Sachet,100.0
3697,3697,2019,louga,Coffee,Teacup,1400.0
3698,3698,2019,louga,Coffee,Teaspoon,1400.0
3699,3699,2019,louga,"Caramel, candy, sweets, etc.",Kg,
3700,3700,2019,louga,"Caramel, candy, sweets, etc.",Paquet (1 Kg),
3701,3701,2019,louga,"Caramel, candy, sweets, etc.",Sachet,
3702,3702,2019,louga,"Caramel, candy, sweets, etc.",Unit,12.5
3703,3703,2019,louga,Carrot,Kg,300.0
3704,3704,2019,louga,Carrot,Morceau,100.0
3705,3705,2019,louga,Carrot,Tas,100.0
3706,3706,2019,louga,Carrot,Tranche,162.5
3707,3707,2019,louga,Carrot,Unit,75.0
3708,3708,2019,louga,"Cold cuts (ham, sausage), canned meats",Sachet,1500.0
3709,3709,2019,louga,Cocoa powder,Sachet,
3710,3710,2019,louga,Cocoa powder,Teaspoon,
3711,3711,2019,louga,Chocolate bars/spreads,Pot,3000.0
3712,3712,2019,louga,Chocolate bars/spreads,Sachet,50.0
3713,3713,2019,louga,Chocolate bars/spreads,Tablespoon,1075.0
3714,3714,2019,louga,Chocolate bars/spreads,Teaspoon,450.0
3715,3715,2019,louga,Cabbage,Kg,500.0
3716,3716,2019,louga,Cabbage,Morceau,100.0
3717,3717,2019,louga,Cabbage,Tas,250.0
3718,3718,2019,louga,Cabbage,Unit,150.0
3719,3719,2019,louga,Lemons,Kg,300.0
3720,3720,2019,louga,Lemons,Sachet,500.0
3721,3721,2019,louga,Lemons,Tas,100.0
3722,3722,2019,louga,Lemons,Unit,27.08333333
3723,3723,2019,louga,Tomato paste,Boite De Tomate/Pot,600.0
3724,3724,2019,louga,Tomato paste,Kg,700.0
3725,3725,2019,louga,Tomato paste,Sachet,100.0
3726,3726,2019,louga,Tomato paste,Tablespoon,50.0
3727,3727,2019,louga,Cucumber,Kg,875.0
3728,3728,2019,louga,Cucumber,Morceau,125.0
3729,3729,2019,louga,Cucumber,Tas,150.0
3730,3730,2019,louga,Cucumber,Unit,150.0
3731,3731,2019,louga,Canned fish,Boîte,350.0
3732,3732,2019,louga,"Crabs, shrimp, and other seafood",Kg,6000.0
3733,3733,2019,louga,"Crabs, shrimp, and other seafood",Tas,50.0
3734,3734,2019,louga,Croissants,Kg,250.0
3735,3735,2019,louga,Croissants,Unit,325.0
3736,3736,2019,louga,"Bouillon cubes (Maggi, Jumbo, etc.)",Cube,25.0
3737,3737,2019,louga,"Bouillon cubes (Maggi, Jumbo, etc.)",Sachet,25.0
3738,3738,2019,louga,"Bouillon cubes (Maggi, Jumbo, etc.)",Tablette,
3739,3739,2019,louga,Dates,Barquette,2000.0
3740,3740,2019,louga,Dates,Kg,1000.0
3741,3741,2019,louga,Dates,Sachet,500.0
3742,3742,2019,louga,Dates,Tas,250.0
3743,3743,2019,louga,Dates,Unit,1250.0
3744,3744,2019,louga,Mineral/filtered water,Bouteille De 19L,
3745,3745,2019,louga,Mineral/filtered water,"Bouteille de 1,5 L",291.6666667
3746,3746,2019,louga,Mineral/filtered water,Bouteille de 10L,1000.0
3747,3747,2019,louga,Mineral/filtered water,Bouteille de 5L,1000.0
3748,3748,2019,louga,Mineral/filtered water,Sachet,25.0
3749,3749,2019,louga,Local or imported wheat flour,Kg,400.0
3750,3750,2019,louga,Local or imported wheat flour,Sachet,100.0
3751,3751,2019,louga,Corn flour,Boite De Tomate/Pot,
3752,3752,2019,louga,Corn flour,Kg,
3753,3753,2019,louga,Millet flour,Boite De Tomate/Pot,
3754,3754,2019,louga,Millet flour,Kg,300.0
3755,3755,2019,louga,Millet flour,Sachet,100.0
3756,3756,2019,louga,Sorrel leaves (bissap),Boite De Tomate/Pot,200.0
3757,3757,2019,louga,Sorrel leaves (bissap),Bol,
3758,3758,2019,louga,Sorrel leaves (bissap),Kg,200.0
3759,3759,2019,louga,Sorrel leaves (bissap),Tas,50.0
3760,3760,2019,louga,Baobab leaves (lalo),Boite De Tomate/Pot,100.0
3761,3761,2019,louga,Baobab leaves (lalo),Kg,1500.0
3762,3762,2019,louga,Baobab leaves (lalo),Louche Traditionnelle,
3763,3763,2019,louga,Baobab leaves (lalo),Sachet,100.0
3764,3764,2019,louga,Bean/cowpea leaves,Boite De Tomate/Pot,
3765,3765,2019,louga,Bean/cowpea leaves,Sachet,100.0
3766,3766,2019,louga,Bean/cowpea leaves,Tas,
3767,3767,2019,louga,"Cassava leaves, taro leaves, and other greens",Boite De Tomate/Pot,
3768,3768,2019,louga,"Cassava leaves, taro leaves, and other greens",Sachet,
3769,3769,2019,louga,"Cassava leaves, taro leaves, and other greens",Tas,
3770,3770,2019,louga,Moringa leaves,Boite De Tomate/Pot,
3771,3771,2019,louga,Moringa leaves,Sachet,50.0
3772,3772,2019,louga,Moringa leaves,Tas,100.0
3773,3773,2019,louga,Cheese,Boîte,1850.0
3774,3774,2019,louga,Cheese,Kg,7500.0
3775,3775,2019,louga,Cheese,Morceau,62.5
3776,3776,2019,louga,Cheese,Sachet,300.0
3777,3777,2019,louga,Cheese,Unit,100.0
3778,3778,2019,louga,Game (wild meats),Unit,
3779,3779,2019,louga,Ginger,Kg,1000.0
3780,3780,2019,louga,Ginger,Sachet,100.0
3781,3781,2019,louga,Ginger,Tas,100.0
3782,3782,2019,louga,Ginger,Unit,
3783,3783,2019,louga,Fresh okra,Boite De Tomate/Pot,300.0
3784,3784,2019,louga,Fresh okra,Kg,750.0
3785,3785,2019,louga,Fresh okra,Sachet,100.0
3786,3786,2019,louga,Fresh okra,Tas,100.0
3787,3787,2019,louga,Fresh okra,Unit,50.0
3788,3788,2019,louga,Dried okra,Boite De Tomate/Pot,
3789,3789,2019,louga,Dried okra,Kg,600.0
3790,3790,2019,louga,Dried okra,Sachet,50.0
3791,3791,2019,louga,Cakes,Kg,200.0
3792,3792,2019,louga,Cakes,Morceau,125.0
3793,3793,2019,louga,Cakes,Paquet,100.0
3794,3794,2019,louga,Cakes,Sachet,
3795,3795,2019,louga,Cakes,Unit,2500.0
3796,3796,2019,louga,Green beans,Kg,600.0
3797,3797,2019,louga,Green beans,Sachet,50.0
3798,3798,2019,louga,Green beans,Tas,100.0
3799,3799,2019,louga,Refined peanut oil,Bouteille de 25cl,
3800,3800,2019,louga,Refined peanut oil,Litre,916.6666667
3801,3801,2019,louga,Refined peanut oil,Quart De Litre,5000.0
3802,3802,2019,louga,Refined peanut oil,Sachet,
3803,3803,2019,louga,"Traditional peanut oil (""ségal"")",Bouteille de 25cl,13500.0
3804,3804,2019,louga,"Traditional peanut oil (""ségal"")",Litre,900.0
3805,3805,2019,louga,"Traditional peanut oil (""ségal"")",Quart De Litre,250.0
3806,3806,2019,louga,Refined palm oil,Bouteille de 25cl,800.0
3807,3807,2019,louga,Refined palm oil,Demi Litre,
3808,3808,2019,louga,Refined palm oil,Litre,900.0
3809,3809,2019,louga,Refined palm oil,Quart De Litre,2656.25
3810,3810,2019,louga,Red palm oil,"12,5cl(Demi Walatt)",
3811,3811,2019,louga,Red palm oil,Bouteilles,
3812,3812,2019,louga,Red palm oil,Litre,1400.0
3813,3813,2019,louga,Red palm oil,Louche Traditionnelle,
3814,3814,2019,louga,Red palm oil,Quart De Litre,350.0
3815,3815,2019,louga,Red palm oil,Sachet,
3816,3816,2019,louga,"Soybean/vegetable oil (Ninaal, Jaara, etc.)","12,5cl(Demi Walatt)",127.7777778
3817,3817,2019,louga,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Bouteille de 1 Litre,
3818,3818,2019,louga,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Bouteille de 25cl,300.0
3819,3819,2019,louga,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Demi Litre,450.0
3820,3820,2019,louga,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Litre,900.0
3821,3821,2019,louga,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Quart De Litre,250.0
3822,3822,2019,louga,Yam,Morceau,
3823,3823,2019,louga,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Bouteille de 1L,500.0
3824,3824,2019,louga,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Bouteille de 25cl,
3825,3825,2019,louga,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Bouteille de 33cl,
3826,3826,2019,louga,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Bouteille de 50 cl,300.0
3827,3827,2019,louga,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Litre,1200.0
3828,3828,2019,louga,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Sachet,100.0
3829,3829,2019,louga,Powdered juice,Sachet,100.0
